NUMERO_BOLETIM;DATAHORA_BOLETIM;DATA_INCLUSAO;TIPO_ACIDENTE;DESC_TIPO_ACIDENTE;COD_TEMPO;DESC_TEMPO;COD_PAVIMENTO;PAVIMENTO;COD_REGIONAL;DESC_REGIONAL;ORIGEM_BOLETIM;LOCAL_SINALIZADO;VELOCIDADE_PERMITIDA;COORDENADA_X;COORDENADA_Y;HORA_INFORMADA;INDICADOR_FATALIDADE;VALOR_UPS;DESCRIÇÃO_UPS;DATA_ALTERACAO_SMSA;VALOR_UPS_ANTIGA;DESCRIÇÃO_UPS_ANTIGA
2021-021048731-001;20/09/202109:00;06/01/202217:06;H06001;ATROPELAMENTODEPESSOACOMVITIMAFATAL;0;NAOINFORMADO;1;ASFALTO;0;;NI;NÃO;70;0000000000.00;0000000000.00;SIM;SIM;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021050525-001;01/05/202112:14;01/05/202112:36;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000611736.51;0007798810.47;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021051532-001;05/10/202112:00;07/01/202213:48;H09002;COLISAODEVEICULOSCOMVITIMA;0;NAOINFORMADO;1;ASFALTO;0;;NI;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021052500-001;10/10/202105:45;07/01/202220:30;H03002;QUEDADEVEICULOCOMVITIMA;0;NAOINFORMADO;1;ASFALTO;21;NORDESTE;NI;NÃO;0;0000605027.20;0007797323.03;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021054144-001;01/05/202112:20;01/05/202114:37;H09002;COLISAODEVEICULOSCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000612156.20;0007801816.20;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021055616-001;23/08/202119:05;13/05/202217:34;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;0;NAOINFORMADO;1;ASFALTO;21;NORDESTE;NI;NÃO;0;0000605027.20;0007797323.03;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021055710-001;27/10/202106:08;11/01/202210:39;H03002;QUEDADEVEICULOCOMVITIMA;4;NUBLADO;1;ASFALTO;21;NORDESTE;NI;NÃO;0;0000605027.20;0007797323.03;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021056834-001;01/11/202116:25;11/01/202216:25;H09002;COLISAODEVEICULOSCOMVITIMA;0;NAOINFORMADO;1;ASFALTO;21;NORDESTE;NI;NÃO;0;0000605027.20;0007797323.03;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021057226-001;03/11/202121:40;11/01/202215:19;H09002;COLISAODEVEICULOSCOMVITIMA;0;NAOINFORMADO;1;ASFALTO;21;NORDESTE;NI;NÃO;0;0000605027.20;0007797323.03;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021057312-001;04/11/202111:25;11/01/202211:45;H01002;ABALROAMENTOCOMVITIMA;4;NUBLADO;1;ASFALTO;0;;NI;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021058635-001;12/11/202105:00;06/04/202216:20;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;1;ASFALTO;18;BARREIRO;NI;NÃO;80;0000000000.00;0000000000.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021058928-002;13/11/202109:10;13/05/202216:00;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;4;NUBLADO;1;ASFALTO;21;NORDESTE;NI;NÃO;0;0000605027.20;0007797323.03;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021059699-001;17/11/202109:00;07/04/202211:30;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;1;ASFALTO;0;;NI;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021066079-001;20/12/202109:00;06/04/202218:00;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;1;ASFALTO;0;;NI;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021071806-001;30/04/202118:29;01/05/202115:26;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000604673.68;0007798637.89;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021076614-001;01/05/202115:25;01/05/202115:57;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000607485.89;0007806970.96;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021076878-001;01/05/202115:04;01/05/202122:58;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000603604.05;0007800236.18;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021080547-001;01/05/202115:15;01/05/202116:23;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;25;PAMPULHA;POLICIAMILITAR;NÃO;30;0000605291.37;0007806107.20;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021085866-001;01/05/202116:01;01/05/202117:00;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;0;;POLICIAMILITAR;NÃO;0;0000603649.44;0007787336.22;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021100825-001;26/04/202113:50;01/05/202118:37;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000605224.90;0007803978.17;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021109748-001;01/05/202118:45;01/05/202119:35;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;0;;POLICIAMILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021110181-001;01/05/202119:20;01/05/202119:39;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;0;;POLICIAMILITAR;NÃO;0;0000605442.21;0007801383.99;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021111511-001;01/05/202119:14;01/05/202119:48;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;23;NORTE;POLICIAMILITAR;NÃO;0;0000611695.95;0007803548.83;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021111643-001;01/05/202119:14;01/05/202121:12;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;0;;POLICIAMILITAR;NÃO;0;0000609521.84;0007808360.42;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021120540-002;01/05/202120:04;01/05/202122:48;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;24;OESTE;POLICIAMILITAR;NÃO;0;0000606060.64;0007793132.80;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021126670-001;01/05/202120:20;01/05/202122:15;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;0;;POLICIAMILITAR;NÃO;0;0000611652.73;0007803657.05;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021132363-001;01/05/202120:00;01/05/202122:19;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;0;;POLICIAMILITAR;NÃO;0;0000612309.37;0007803123.56;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021139246-001;01/05/202120:04;01/05/202123:07;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000610202.58;0007800862.77;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021147230-001;01/05/202123:55;02/05/202100:14;H09002;COLISAODEVEICULOSCOMVITIMA;1;BOM;1;ASFALTO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000607542.84;0007803264.20;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021153397-002;01/05/202123:26;02/05/202104:03;H09002;COLISAODEVEICULOSCOMVITIMA;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000611180.44;0007791178.31;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021159128-003;02/05/202101:30;03/05/202112:52;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;21;NORDESTE;POLICIACIVIL;NÃO;0;0000615411.50;0007803571.64;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021174769-001;02/05/202108:00;02/05/202108:37;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000610804.84;0007791097.43;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-021182950-001;02/05/202110:15;02/05/202110:47;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;0;NAOINFORMADO;0;NAOINFORMADO;24;OESTE;POLICIAMILITAR;NÃO;0;0000608218.68;0007791400.97;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-026236587-001;31/05/202112:36;31/05/202114:40;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;24;OESTE;POLICIAMILITAR;NÃO;0;0000609402.50;0007791611.06;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-026236769-001;31/05/202111:56;31/05/202113:47;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;24;OESTE;POLICIAMILITAR;NÃO;0;0000609402.50;0007791611.06;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-025509034-001;26/05/202120:34;26/05/202121:44;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;24;OESTE;POLICIAMILITAR;NÃO;0;0000608240.79;0007795881.90;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-028932547-001;17/06/202122:30;15/06/202122:32;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000609831.27;0007803899.28;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2022-000713885-001;23/12/202121:00;05/01/202218:58;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;20;LESTE;POLICIAMILITAR;NÃO;0;0000612858.60;0007799078.23;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013536833-001;18/03/202109:27;18/03/202111:59;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000602707.06;0007791175.91;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013548879-001;16/03/202119:45;18/03/202113:44;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;24;OESTE;POLICIAMILITAR;NÃO;0;0000607621.17;0007794701.86;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013556678-001;12/02/202117:45;18/03/202114:28;H04000;QUEDADEPESSOADEVEICULO;0;NAOINFORMADO;0;NAOINFORMADO;24;OESTE;POLICIAMILITAR;NÃO;0;0000606148.15;0007795783.08;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013569348-001;06/03/202103:00;18/03/202115:20;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;25;PAMPULHA;POLICIACIVIL;NÃO;0;0000603460.91;0007802348.95;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013572824-001;18/03/202115:04;18/03/202115:35;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000609162.23;0007792328.89;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013587036-002;18/03/202116:04;18/03/202117:18;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000605836.61;0007798624.66;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013592697-001;18/03/202117:03;18/03/202117:05;H09002;COLISAODEVEICULOSCOMVITIMA;1;BOM;1;ASFALTO;24;OESTE;POLICIAMILITAR;NÃO;70;0000609950.07;0007802007.66;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013598913-001;18/03/202117:06;18/03/202117:33;H09002;COLISAODEVEICULOSCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000610662.66;0007799088.32;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013601016-001;18/03/202116:55;18/03/202117:43;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000607135.94;0007805551.17;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013602970-001;23/02/202108:40;18/03/202117:53;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000615245.57;0007804007.95;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013609432-001;18/03/202118:18;18/03/202118:26;H09002;COLISAODEVEICULOSCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;23;NORTE;POLICIAMILITAR;NÃO;0;0000609708.75;0007807973.34;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013622600-001;18/03/202118:44;18/03/202119:45;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000609676.42;0007799086.30;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013622613-001;18/03/202110:40;18/03/202119:45;H09002;COLISAODEVEICULOSCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;23;NORTE;POLICIAMILITAR;NÃO;0;0000611511.93;0007810244.44;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013630090-001;18/03/202120:21;18/03/202120:35;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000610483.75;0007795395.21;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013642432-001;18/03/202120:48;18/03/202122:00;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000612039.06;0007794713.95;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013644591-001;18/03/202121:16;18/03/202122:16;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000599784.92;0007788751.27;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013661558-001;19/03/202100:38;19/03/202100:38;H09002;COLISAODEVEICULOSCOMVITIMA;1;BOM;1;ASFALTO;24;OESTE;POLICIAMILITAR;NÃO;0;0000607728.43;0007794549.03;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013674977-004;19/03/202105:38;19/03/202107:09;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;23;NORTE;POLICIAMILITAR;NÃO;60;0000000000.00;0000000000.00;SIM;SIM;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013680961-001;19/03/202107:44;19/03/202107:55;H09002;COLISAODEVEICULOSCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;24;OESTE;POLICIAMILITAR;NÃO;0;0000609950.07;0007802007.66;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013693014-001;19/03/202108:53;19/03/202109:35;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000611743.28;0007795210.73;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013718680-001;19/03/202111:56;19/03/202112:38;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000609046.40;0007800144.48;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013719870-001;19/03/202112:13;19/03/202112:51;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000611657.62;0007793827.02;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013727835-001;19/03/202113:10;19/03/202113:49;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;1;BOM;1;ASFALTO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000604384.62;0007809335.91;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013729232-001;19/03/202112:30;19/03/202113:58;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000612350.62;0007795334.51;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013737135-001;18/03/202109:30;19/03/202114:37;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000601253.07;0007785999.97;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013739238-001;19/03/202114:19;19/03/202114:45;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000610578.85;0007796824.62;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013749653-001;18/03/202116:13;19/03/202115:28;H99002;OUTROSCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;23;NORTE;POLICIAMILITAR;NÃO;0;0000611800.23;0007803307.12;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013749716-001;18/03/202115:00;19/03/202115:28;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000600932.48;0007787721.36;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013753335-001;19/03/202115:13;19/03/202115:44;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000611319.52;0007795136.61;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013774450-001;19/03/202116:49;19/03/202117:23;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;24;OESTE;POLICIAMILITAR;NÃO;0;0000607727.34;0007793418.33;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013774657-002;19/03/202117:07;19/03/202119:43;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;23;NORTE;POLICIAMILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013783162-001;19/03/202117:45;19/03/202118:09;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000607598.07;0007809764.55;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013791290-001;19/03/202118:07;19/03/202118:55;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;20;LESTE;POLICIAMILITAR;NÃO;0;0000614085.63;0007801609.11;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013791720-001;19/03/202117:48;19/03/202119:03;H09002;COLISAODEVEICULOSCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000599247.75;0007789395.82;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013792828-001;19/03/202118:07;19/03/202119:05;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;25;PAMPULHA;POLICIAMILITAR;NÃO;40;0000609411.72;0007806356.15;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013796406-001;19/03/202117:27;19/03/202119:24;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000605313.38;0007805429.02;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013797138-001;19/03/202117:49;19/03/202119:27;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;24;OESTE;POLICIAMILITAR;NÃO;0;0000607375.39;0007790008.33;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013798602-001;19/03/202117:01;19/03/202119:34;H09002;COLISAODEVEICULOSCOMVITIMA;1;BOM;1;ASFALTO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000606060.52;0007805383.91;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013820801-001;19/03/202121:54;19/03/202121:59;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013828930-001;19/03/202122:00;19/03/202122:45;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000609640.98;0007795474.72;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013832414-001;19/03/202120:30;19/03/202123:07;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000603614.15;0007801611.49;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013855315-001;20/03/202102:55;20/03/202103:50;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000600523.20;0007789701.77;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013872221-001;20/03/202108:48;20/03/202109:31;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;24;OESTE;POLICIAMILITAR;NÃO;0;0000607763.64;0007796060.80;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013874575-001;20/03/202108:57;20/03/202109:54;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000603696.52;0007807466.81;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013885049-001;20/03/202110:40;20/03/202111:32;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000606833.22;0007809845.45;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013888629-001;20/03/202111:43;20/03/202112:17;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;24;OESTE;POLICIAMILITAR;NÃO;0;0000604546.71;0007792724.67;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013892417-001;20/03/202112:30;20/03/202113:05;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000612072.40;0007798107.64;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013894206-001;20/03/202112:09;20/03/202113:25;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000606088.90;0007803858.52;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013895031-001;20/03/202113:32;20/03/202113:32;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;24;OESTE;POLICIAMILITAR;NÃO;0;0000605222.25;0007795204.91;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013896588-003;20/03/202113:35;20/03/202115:00;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;25;PAMPULHA;POLICIAMILITAR;NÃO;30;0000604458.24;0007801857.72;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013903525-001;20/03/202113:55;20/03/202114:39;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000600476.76;0007787535.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-013909156-001;20/03/202114:09;20/03/202115:16;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000606049.80;0007789291.95;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
